acousticness,danceability,liveness,loudness,speechiness,label,x,y,name,artist
0.592,0.559,0.171,-4.985,0.0474,2,-2.4742704247354257,-0.47262579039467123,Nine in the Afternoon - Single Mix,Panic! At The Disco
0.0789,0.634,0.0698,-7.895,0.029,0,0.40828881702430725,0.17083171820426107,Juicy - 2005 Remaster,The Notorious B.I.G.
0.0641,0.595,0.0748,-2.951,0.047,2,-4.530554860275205,-0.048388215634019016,"1816, The Year Without a Summer",Rasputina
0.63,0.711,0.087,-4.797,0.0515,2,-2.6612165408484785,-0.5185302389711876,I'd Like To Walk Around In Your Mind,Vashti Bunyan
0.274,0.726,0.0874,-6.707,0.0477,0,-0.770096240910208,-0.07364129519107952,Let You Love Me,Rita Ora
0.0288,0.611,0.27,-3.315,0.0826,2,-4.169477828403532,0.019202294918081158,Touch,Shift K3Y
0.0021,0.608,0.369,-6.885,0.0419,0,-0.6050133906288381,0.22013989145336396,The Spectre,Alan Walker
0.0058,0.631,0.104,-5.383,0.0366,2,-2.1043943017920554,0.12768436038848943,Come Together - Remastered 2015,The Beatles
0.00711,0.506,0.0856,-4.119,0.0469,2,-3.3658553380670204,0.060207058166492355,Into the Groove,Madonna
0.00476,0.57,0.11,-2.954,0.0608,2,-4.530270090818857,0.012479584659882826,E-Pro,Beck
0.000501,0.466,0.0973,-4.448,0.0318,2,-3.037232433181247,0.08107546701901498,Money for Nothing,Dire Straits
0.00208,0.597,0.15,-4.076,0.0432,2,-3.4099914360982457,0.07172163196861547,Pacific Coast Party,Smash Mouth
0.127,0.672,0.137,-4.552,0.0461,2,-2.929260958174005,-0.027743320260119598,Yellow Submarine - Remastered 2015,The Beatles
0.00502,0.601,0.121,-3.78,0.0455,2,-3.7054542331132407,0.05299885082938703,Touch My Body,Mariah Carey
0.0417,0.772,0.226,-4.388,0.112,2,-3.0982679377125697,0.06141422466647853,Panic Switch,Silversun Pickups
0.0852,0.712,0.106,-3.462,0.0627,2,-4.020218286551602,-0.0376388681472865,Going Backwards,Depeche Mode
0.0512,0.676,0.28,-7.298,0.204,0,-0.19066502971993257,0.1904174788056291,Blackout Control,Spendtime Palace
0.00262,0.564,0.324,-6.431,0.0342,0,-1.057954794487675,0.19293835908529122,Still into You,Paramore
0.00349,0.78,0.151,-7.116,0.22,0,-0.3750917498632072,0.22499036392791122,Evermore,Dan Stevens
0.117,0.634,0.294,-5.206,0.261,2,-2.2770322783288606,0.02659549038543354,The Catalyst,Linkin Park
0.0386,0.862,0.161,-4.476,0.0783,2,-3.0109555974224507,0.06733248983744625,Paranoid,Kanye West
0.0525,0.436,0.087,-4.284,0.0998,2,-3.198446550051997,0.020821771140768688,(Don't Fear) The Reaper,Apollo 440
0.0448,0.696,0.241,-7.498,0.115,0,0.008920150364907934,0.2026328899796123,Hallelujah,Pentatonix
0.173,0.693,0.262,-5.657,0.205,2,-1.8242058767044587,-0.008626698313262186,Obsession,Animotion
0.0125,0.813,0.068,-8.518,0.24,0,1.02574279931338,0.277978013330763,STARGAZING,Travis Scott
0.0189,0.591,0.155,-3.839,0.115,2,-3.646016186035649,0.045258585631758864,Too Young,Phoenix
0.00842,0.787,0.117,-8.936,0.44,0,1.442818321082258,0.3078432057883561,"This Is Me (The Reimagined Remix) [with Keala Settle, Kesha & Missy Elliott]",Keala Settle
0.452,0.825,0.0953,-9.582,0.0568,0,2.109128749785942,-0.11024102988050093,"Andante, Andante",Lily James
0.231,0.838,0.0839,-8.918,0.288,0,1.4351571421834035,0.08251308315971746,Solo (feat. Demi Lovato),Clean Bandit
0.0245,0.623,0.247,-3.044,0.0404,2,-4.440325173106838,0.008807073960815953,She's A Rainbow - Full Version / With Intro,The Rolling Stones
0.171,0.573,0.276,-4.921,0.0286,2,-2.5582912066719286,-0.048907960981098446,Damaged,Plumb
0.0197,0.88,0.234,-2.545,0.118,2,-4.941118068622854,0.0019168019884768614,Kansas,Gorillaz
0.0964,0.365,0.238,-6.238,0.065,2,-1.244510580770732,0.0761952746561363,Money,Pink Floyd
0.0358,0.704,0.151,-5.729,0.195,2,-1.7583723842328554,0.12367506183898123,Holiday,Jakubi
0.00219,0.548,0.142,-5.077,0.0418,2,-2.409692614739368,0.11601791685346934,Super Freak,Rick James
0.0019,0.457,0.831,-2.591,0.132,2,-4.894719768465601,0.04607031014099603,Every Day Is Exactly The Same,Nine Inch Nails
0.0407,0.778,0.237,-5.082,0.17,2,-2.4052711296907607,0.09724504741671326,Screams and Dreams,Faye
0.156,0.652,0.123,-5.192,0.174,2,-2.288612143441108,-0.025928589153615962,Yam Yam,No Vacation
0.255,0.603,0.1,-7.221,0.348,0,-0.25706971888681523,-0.029389802520093333,Break Free,Ariana Grande
0.96,0.15,0.0915,-37.626,0.04,3,30.15063844598053,0.675145553776976,Why So Lonely,Wonder Girls
0.0116,0.53,0.122,-5.75,0.0709,2,-1.7368420969824516,0.13668658262590025,Blue Lips,Regina Spektor
0.00723,0.633,0.0524,-4.112,0.0717,2,-3.373781321381129,0.06344343465612559,Kids See Ghosts,KIDS SEE GHOSTS
0.899,0.176,0.157,-9.665,0.0343,0,2.2179122282146984,-0.5757628582958189,Darkside,Alan Walker
0.236,0.413,0.0792,-4.085,0.0483,2,-3.388372236495753,-0.1737068555588882,Forget Me Nots,Patrice Rushen
0.192,0.482,0.0908,-6.796,0.303,0,-0.6834592214127634,0.006455192032295096,Beneath Your Beautiful,Tiffany Alvord
0.000181,0.546,0.114,-6.892,0.0333,0,-0.5967074026325456,0.20128043638826412,One Day,Tate McRae
0.0134,0.355,0.0774,-3.966,0.0632,2,-3.5171737781942087,0.039812948792689595,No Me Digas Que No,La Makina
0.0246,0.507,0.0848,-2.501,0.0526,2,-4.981227493870739,-0.03333371200032571,Better Days (And the Bottom Drops Out),Citizen King
0.339,0.597,0.107,-6.956,0.102,0,-0.5174599777647859,-0.12985585727477758,I'm a Mess,Bebe Rexha
0.0011,0.488,0.456,-6.591,0.0929,0,-0.8981469098169633,0.20917194009784074,Be Alright,Dean Lewis
0.0423,0.618,0.128,-3.758,0.0344,2,-3.725834434211466,0.015901529654767554,I've Seen Footage,Death Grips
0.334,0.726,0.122,-6.434,0.23,0,-1.0403831081278991,-0.14031890088193455,Connection,OneRepublic
0.603,0.623,0.316,-6.73,0.0518,0,-0.7317540119391645,-0.3881068947345732,Sick of Losing Soulmates,dodie
0.62,0.592,0.54,-8.768,0.414,0,1.3036613608120056,-0.287574087000467,Secluded,Kwesi Appiah
0.169,0.54,0.112,-3.709,0.0276,2,-3.768176318379542,-0.11720048783028986,The Epilogue,✝✝✝ (Crosses)
0.245,0.87,0.0588,-5.541,0.0459,2,-1.9371856892299646,-0.09545216143716874,Kamikaze,Owl City
0.308,0.529,0.254,-3.599,0.0412,2,-3.871996938247475,-0.2508026888733835,Delirium,Lacuna Coil
0.00984,0.69,0.355,-4.583,0.264,2,-2.9049960381606725,0.11076505371012144,Hunnybee,Unknown Mortal Orchestra
0.361,0.751,0.162,-8.588,0.454,0,1.111770160636619,-0.05754254389601272,Grave Digger,Matt Maeson
0.0489,0.565,0.338,-8.401,0.0782,0,0.9118585923772564,0.24156430361242862,Good Times Roll,GRiZ
0.0338,0.737,0.113,-9.881,0.153,0,2.388780799664497,0.3192291770087902,Good Friend,Quinn XCII
0.0517,0.703,0.34,-3.885,0.0539,2,-3.599992775968429,0.03177594059905248,Low Rider,War
0.128,0.681,0.0658,-9.247,0.192,0,1.7604470239900183,0.19051044828301905,HAPPINESS - Acoustic,NEEDTOBREATHE
0.33,0.598,0.126,-6.337,0.115,0,-1.1362754614442316,-0.148417269955975,HARD LOVE (feat. Lauren Daigle),NEEDTOBREATHE
0.0304,0.878,0.192,-7.073,0.209,0,-0.4177009915241495,0.2032188740325968,Like Gold,Vance Joy
0.124,0.847,0.278,-6.225,0.164,2,-1.2603626640818353,0.07404865083080701,Runaway Love,Ludacris
0.273,0.639,0.304,-8.402,0.143,0,0.9227410187501763,0.02063761682825346,Cringe,Matt Maeson
0.137,0.657,0.102,-4.55,0.175,2,-2.9307422116980852,-0.038527325239831454,Susanne - Single Version,Weezer
0.33,0.388,0.0728,-8.017,0.153,0,0.543642809682721,-0.08159604395366322,When I'm With You,Ben Rector
0.0643,0.593,0.0261,-11.474,0.431,1,3.982449559311237,0.3566059627641807,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION
0.139,0.587,0.391,-4.396,0.411,2,-3.0852793093943935,-0.025784831464185996,Brain Stew,Green Day
0.148,0.448,0.523,-5.409,0.393,2,-2.0723229600751014,0.015952827975510488,Then The Morning Comes,Smash Mouth
0.103,0.574,0.168,-4.795,0.11,2,-2.6870730201752004,0.006689748731069257,Superstar (feat. Matthew Santos),Lupe Fiasco
0.0333,0.421,0.26,-9.319,0.357,0,1.8291058805392924,0.293668269676677,Drank in My Cup,Kirko Bangz
0.057,0.666,0.196,-2.6,0.164,2,-4.88265923855311,-0.043881531207351596,Hopeless Opus,Imagine Dragons
0.0447,0.712,0.37,-4.564,0.0703,2,-2.922287307328034,0.07357842516774725,Write It Down,Nine Lashes
0.0323,0.68,0.123,-5.805,0.0347,2,-1.6820908770153107,0.12467161732683099,Bulletproof,La Roux
0.0186,0.703,0.0576,-4.933,0.234,2,-2.5539998623112607,0.09730960743899657,Let It Rock,Kevin Rudolf
0.0186,0.577,0.159,-4.449,0.0512,2,-3.036524673039304,0.07276693926145412,Wake Up This Day,Tom Misch
0.332,0.738,0.279,-3.851,0.0621,2,-3.620956821321116,-0.25143698942409737,Wander With Me,Tom Misch
0.419,0.733,0.521,-9.101,0.0696,0,1.6263594812068236,-0.0734734438753095,Turn My Swag On,Soulja Boy
0.0124,0.738,0.14,-5.343,0.0844,2,-2.1450971517545487,0.12741015417884738,The Ghost Woman and the Hunter,Lacuna Coil
0.285,0.771,0.546,-6.018,0.223,2,-1.4600354368476984,-0.07902884110777923,Wave Of Anguish,Lacuna Coil
0.186,0.737,0.115,-6.252,0.0975,2,-1.2289478026241214,-0.004111034273450201,The Prophet Said,Lacuna Coil
0.0553,0.744,0.086,-7.077,0.0337,0,-0.4108353115926006,0.16186664253479685,HARD LOVE,NEEDTOBREATHE
0.484,0.731,0.105,-7.219,0.0327,0,-0.24895605196267329,-0.2573129950504629,Little Do You Know,Alex & Sierra
0.00593,0.499,0.0361,-6.744,0.0461,0,-0.7436415027015262,0.181195522199876,Chasing Clouds,Ryan Davies
0.381,0.857,0.0913,-4.035,0.0583,2,-3.435169719663319,-0.2997681203574702,That Day,Poe
0.515,0.736,0.0468,-2.18,0.0786,2,-5.280729116888007,-0.5286399575547279,Fingertips,Poe
0.22,0.874,0.0761,-5.484,0.0562,2,-1.9953958100008746,-0.0716531303522851,Terrible Thought,Poe
0.17,0.757,0.0759,-5.794,0.473,2,-1.6877630462276085,-0.004623309248997361,Katherine Wheel,HIM
0.00162,0.543,0.0565,-10.71,0.0601,1,3.2172371500580983,0.3759917551519753,It's Called: Freefall,Rainbow Kitten Surprise
0.0764,0.686,0.163,-4.977,0.119,2,-2.507413650079056,0.04647834222133922,Wikipedia,Jean Deaux
0.153,0.481,0.154,-5.862,0.0276,2,-1.618025944661172,0.0005588592116657025,Cloud 9,Emapea
0.0223,0.672,0.214,-4.01,0.0304,2,-3.475780229200084,0.05612039924329718,Roll Over Beethoven,Chuck Berry
0.0306,0.607,0.174,-6.695,0.0362,0,-0.7927697664934549,0.1687505690601165,The Tide Is High - Radio Mix,Atomic Kitten
0.132,0.817,0.0873,-9.249,0.0328,0,1.7617035441687454,0.19115492843278653,La Bamba - Single Version,Ritchie Valens
0.0025,0.979,0.102,-2.784,0.0388,2,-4.703403297126901,0.023738498945150753,Landslide,Oh Wonder
0.24,0.622,0.271,-8.224,0.0983,0,0.7437211674844607,0.04114814119181865,Bad Reputation,Half Cocked
0.00683,0.6,0.155,-4.749,0.0479,2,-2.7375778084101037,0.09927899183944902,Trying To Be Cool,Phoenix
0.0768,0.534,0.325,-3.777,0.0345,2,-3.7052628047562246,-0.007166037902617928,Hurt,Get Scared
0.506,0.621,0.0825,-7.808,0.0303,0,0.3413704431127605,-0.257951166593124,16 Shots,Stefflon Don
0.283,0.799,0.0968,-9.975,0.379,0,2.493521877563187,0.08147598330559995,Bailando - English Version,Enrique Iglesias
0.791,0.229,0.117,-9.146,0.0307,0,1.6941796716388033,-0.4933255370404218,Where Is The Love?,Black Eyed Peas
0.0244,0.553,0.363,-5.905,0.0292,2,-1.5823860863311463,0.14868843320552347,Don't Worry Be Happy,Bobby McFerrin
0.0207,0.434,0.116,-2.248,0.0688,2,-5.233671993056813,-0.042053282309682916,Owner of a Lonely Heart,Yes
0.0294,0.66,0.0831,-5.499,0.0307,2,-1.9875747320923403,0.10933646886032541,Call Me When You're Sober,Evanescence
0.548,0.865,0.0989,-6.932,0.0371,0,-0.5337064290275501,-0.32898066229325057,Televised,HUNNY
0.000932,0.515,0.136,-3.756,0.0292,2,-3.728956219281172,0.05291572438697768,Going to California - Remaster,Led Zeppelin
0.234,0.755,0.132,-8.404,0.204,0,0.9225000487601438,0.05351443078676863,Not OK,Beni Fahr
0.0492,0.605,0.137,-4.114,0.0885,2,-3.369922450604201,0.026893748486596435,Heartkiller,HIM
0.033,0.568,0.144,-5.623,0.0273,2,-1.8630170094289467,0.11183082774411265,Foolish,Ashanti
0.589,0.499,0.102,-11.467,0.0348,1,4.001017631540879,-0.17205796260510425,Murder On My Mind,YNW Melly
0.00882,0.613,0.37,-5.794,0.0334,2,-1.6944997614370547,0.16218369203108082,Gravity Wall (Re:creators),AmaLee
0.0151,0.637,0.0876,-5.413,0.0432,2,-2.073994833201943,0.11905959707107344,Waste,Oh Wonder
0.151,0.688,0.104,-4.436,0.0381,2,-3.0440111553580547,-0.05889521437503655,My Friends,Oh Wonder
0.308,0.531,0.0835,-8.615,0.462,0,1.1382946693089413,-0.01866481686334016,I'll Be There,Jess Glynne
0.00379,0.751,0.036,-3.724,0.0859,2,-3.76241429206777,0.05287688700293283,Without You,Oh Wonder
0.0266,0.762,0.348,-4.15,0.033,2,-3.3369327487664346,0.07201572990655145,Livewire,Oh Wonder
0.0198,0.571,0.0564,-3.877,0.0641,2,-3.60743507307831,0.03727609762843431,Eminence Front,The Who
0.00207,0.774,0.0808,-4.927,0.0412,2,-2.5611264072344473,0.11463728762785999,Here Comes a Thought,NateWantsToBattle
0.658,0.653,0.177,-8.273,0.0533,0,0.8123149487847279,-0.3787230924706299,When I'm Drunk,Treble Soul
0.00413,0.897,0.0686,-6.264,0.161,2,-1.226662040906792,0.1823711020275975,Cuanto Duele,Carlos y Alejandra
0.23,0.675,0.108,-3.13,0.177,2,-4.344969621393743,-0.1967216847419614,Heart Strings,Oh Wonder
0.474,0.781,0.184,-6.061,0.0295,2,-1.406788969814507,-0.2941363007142377,Overgrown,Oh Wonder
0.883,0.471,0.0698,-10.807,0.028,1,3.355825953592497,-0.4993961936912417,Consequence,Incubus
0.0631,0.735,0.325,-8.374,0.0585,0,0.8842630118476758,0.23234542812998538,"Shake Senora Remix (feat. T-Pain, Sean Paul & Ludacris)",Pitbull
0.0108,0.451,0.0737,-8.137,0.262,0,0.6479440406000504,0.24660535241324782,I Got 5 On It,Luniz
0.000119,0.492,0.0934,-7.041,0.0363,0,-0.4473776184506071,0.2045704033409351,On The Floor - Radio Edit,Jennifer Lopez
0.637,0.575,0.116,-5.303,0.0481,2,-2.154466554850816,-0.5056369412610888,Isn't She Lovely,Stevie Wonder
0.000798,0.515,0.273,-1.976,0.0865,2,-5.507519729409286,-0.019953282087629753,Volare (Nel Blu Di Pinto Di Blu) - Remastered,Dean Martin
0.172,0.745,0.123,-10.425,0.0941,1,2.938603451729061,0.2072839757983938,IV. Sweatpants,Childish Gambino
0.0179,0.737,0.0675,-5.51,0.0295,2,-1.9776848227242796,0.12355228836441477,Goodbye Stranger,Supertramp
0.000188,0.279,0.78,-6.41,0.112,0,-1.0784724049716714,0.21584628142301626,Better Together,Us The Duo
0.0528,0.53,0.372,-2.571,0.0553,2,-4.9111854150733,-0.03652929285412067,Me Rehúso,Danny Ocean
0.194,0.687,0.0502,-9.112,0.0295,0,1.628928242464135,0.11456550460912507,Out of My Life,cole.
0.0291,0.704,0.147,-7.131,0.0358,0,-0.3580145440557239,0.19311899172936037,Nothing Stopping Me (feat. Kat Nestel),Vicetone
0.0326,0.445,0.317,-8.027,0.0856,0,0.5385451269756761,0.23352279954025149,Sun Is Shining,Axwell /\ Ingrosso
0.112,0.933,0.163,-6.472,0.162,0,-1.0144851658678917,0.09316422210570452,Collide,Vicetone
0.153,0.754,0.101,-5.218,0.302,2,-2.2637141171031114,-0.01639451559327664,Dark Days,Local Natives
0.0331,0.308,0.214,-7.256,0.065,0,-0.23007110846520973,0.18292876847889464,Jar of Hearts,Christina Perri
0.0219,0.895,0.0403,-4.693,0.0977,2,-2.794850481485303,0.08737406541148628,Cold Cold Man,Saint Motel
0.02,0.378,0.0849,-5.576,0.075,2,-1.9089108855249668,0.11086644516983853,Song For No One,Miike Snow
0.135,0.526,0.119,-3.989,0.127,2,-3.4901394877377903,-0.06842166198703178,Dive Into The Mellow ...for Aquatic Mine,SEGA SOUND TEAM
0.0103,0.481,0.302,-5.208,0.0334,2,-2.278472560876665,0.12243656456320914,Dizzy,The Goo Goo Dolls
0.0132,0.719,0.139,-4.581,0.0355,2,-2.9059709444663917,0.08888744165303396,Keep It Simple,Tove Lo
0.369,0.689,0.0649,-7.503,0.0815,0,0.029762667054869664,-0.1332820848359963,Flying,James Newton Howard
0.0897,0.553,0.111,-6.685,0.206,0,-0.7996016460227608,0.10577841104145115,Brassy Sun,S. Carey
0.694,0.526,0.112,-9.864,0.0461,0,2.40445642341185,-0.34995972837789874,The Currents,Bastille
0.618,0.334,0.312,-8.806,0.0276,0,1.3449716593471857,-0.3186894636897962,Make You Mine,Us The Duo
0.625,0.579,0.0981,-10.72,0.0346,1,3.255912298821041,-0.23983882158336442,Opinions Wont' Keep You Warm At Night,Kisschasy
0.437,0.691,0.0783,-9.13,0.0256,0,1.6581200065050903,-0.12430687217928402,Keep Me,Khalid
0.169,0.577,0.127,-14.604,0.037,1,7.114167196704658,0.39897296006996835,Prime Audio Soup,Meat Beat Manifesto
0.11,0.684,0.125,-5.695,0.248,2,-1.788700191934219,0.04648932283853322,Walk the Walk,Poe
0.0813,0.797,0.272,-2.534,0.04,2,-4.948582428351283,-0.06231022277395337,Float,Flogging Molly
0.0113,0.806,0.635,-7.008,0.0659,0,-0.48427880381514543,0.2449393868121404,Down,Jay Sean
0.0104,0.716,0.314,-4.487,0.0479,2,-3.000603022324705,0.09984210936871771,Beautiful Escape,Tom Misch
0.00801,0.547,0.5,-4.331,0.0418,2,-3.1558253877335147,0.10059858814641072,South of the River,Tom Misch
0.009,0.72,0.232,-6.852,0.0551,0,-0.63809244673971,0.20711393652111965,Yellow Submarine - Remastered 2009,The Beatles
0.13,0.867,0.13,-5.892,0.0663,2,-1.592202743932423,0.04086591086297244,Sometime Around Midnight,The Airborne Toxic Event
0.0643,0.723,0.115,-4.516,0.142,2,-2.9686210599422274,0.03543425156524345,Witch Image,Ghost
0.0291,0.641,0.0862,-4.457,0.0786,2,-3.0283431806632843,0.060828040342011454,It Runs Through Me,Tom Misch
0.00968,0.836,0.114,-5.672,0.0677,2,-1.8172652388923929,0.14776081246542988,"A Better Place, a Better Time",Streetlight Manifesto
0.00609,0.636,0.0828,-3.004,0.0427,2,-4.480671461975714,0.014134618438487777,Relax,Frankie Goes To Hollywood
0.0195,0.629,0.0554,-5.572,0.348,2,-1.9152482758581768,0.12524635189036148,Hold Me Now,Thompson Twins
0.215,0.63,0.253,-4.183,0.0363,2,-3.293793907792657,-0.12645412671963674,Ooh La La - 2004 Remaster,Faces
0.228,0.665,0.0757,-8.185,0.0832,0,0.7045671594728937,0.038916648766106725,Better Together,Jack Johnson
0.233,0.675,0.0816,-7.678,0.0352,0,0.19834346475531872,0.01001413951208408,Wake Me Up Before You Go-Go,Wham!
0.0767,0.796,0.0863,-5.254,0.0657,2,-2.2312460349222807,0.05759407976854955,The Outsider,A Perfect Circle
0.00064,0.375,0.318,-2.631,0.0561,2,-4.85225535327446,0.007542578084422449,Doomsday,MF DOOM
0.0215,0.653,0.0939,-6.428,0.0304,0,-1.059972743015565,0.1614238913434903,Could This Be Love,The Wanted
0.105,0.928,0.176,-9.35,0.287,0,1.8597483886350272,0.2387784034490555,Cecilia And The Satellite,Andrew McMahon in the Wilderness
0.0214,0.704,0.29,-6.923,0.241,0,-0.5669471779209333,0.20504820339776314,Despacito - Remix,Luis Fonsi
0.341,0.775,0.0985,-6.166,0.0701,2,-1.3078254840918262,-0.1624364934482683,Chains of Love,The Arcs
0.213,0.773,0.122,-6.378,0.141,0,-1.1022087227225958,-0.022143060114307295,Why Can't We Be Friends?,War
0.0323,0.731,0.112,-5.126,0.0522,2,-2.36072147441078,0.09447007155038747,With A Little Help From My Friends - Remastered 2009,The Beatles
0.16,0.542,0.137,-5.651,0.197,2,-1.8291446050894273,-0.011694700182483867,On A Plain,Nirvana
0.0151,0.884,0.0871,-8.228,0.351,0,0.7353887603937719,0.26830213529149044,No Promises (feat. Demi Lovato),Cheat Codes
0.0276,0.519,0.0976,-7.986,0.0282,0,0.49761904331126333,0.22307985496629437,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey
0.0144,0.526,0.229,-6.003,0.0905,2,-1.48436900355103,0.15365215606723698,Midnight Summer Jam,Justin Timberlake
0.163,0.544,0.112,-5.875,0.0297,2,-1.604935416488076,-0.008966909781237457,Saltwater,Geowulf
0.591,0.864,0.0992,-7.036,0.037,0,-0.4278105632773429,-0.3668982872302256,Spread Too Thin,Dirty Heads
0.288,0.392,0.243,-9.961,0.0536,0,2.4830104253923233,0.062251418898046466,Something Good,Lost Kings
0.00251,0.529,0.136,-7.501,0.0488,0,0.011750190985103054,0.22876830498739958,Florets,Grace VanderWaal
0.0628,0.529,0.0608,-6.908,0.0616,0,-0.5775237265503571,0.13570139975834822,Young And Beautiful - DH Orchestral Version,Lana Del Rey
0.151,0.851,0.0827,-5.177,0.0396,2,-2.3050822812348093,-0.0183021538086755,Waiting for a Girl like You,Foreigner
0.00614,0.459,0.384,-11.777,0.0303,1,4.282815257274879,0.4408909831472635,Follow Me,Uncle Kracker
0.693,0.4,0.0863,-7.444,0.0523,0,-0.011768308931032496,-0.47024318427045836,SADE IN THE 90s,Qveen Herby
0.000147,0.502,0.217,-5.175,0.0364,2,-2.3117841781469344,0.12589724828259663,Everyday - Single Version,Buddy Holly
0.679,0.693,0.258,-7.316,0.119,0,-0.1433284479300498,-0.43593038897101066,Ride Wit Me,Nelly
0.0804,0.743,0.384,-6.465,0.116,0,-1.0221328293201086,0.1308351034413075,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta
0.417,0.665,0.113,-5.43,0.035,2,-2.0385653381884743,-0.2772117553941838,Pictures of You - 2010 Remaster,The Cure
0.0339,0.557,0.179,-10.484,0.0347,1,2.992494742391549,0.3421058770495829,Tainted Love,Marilyn Manson
0.000955,0.513,0.0896,-3.753,0.029,2,-3.731772884516842,0.04934650526710511,Stuck With You,Huey Lewis & The News
0.0395,0.731,0.0861,-5.881,0.032,2,-1.6061164913937434,0.12064625946728824,Borderline,Madonna
0.0664,0.741,0.133,-7.028,0.0277,0,-0.45939376499736484,0.15162282721622322,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",Susan Egan
0.171,0.572,0.0702,-6.219,0.0317,2,-1.2610314903059585,-0.002436122766597166,I'm a Believer - 2006 Remaster,The Monkees
0.141,0.449,0.128,-7.711,0.0526,0,0.22863826368506557,0.09681769395320677,Bad Reputation,Avril Lavigne
0.378,0.268,0.119,-6.948,0.0346,0,-0.520933741322955,-0.18393633092257167,Calabria 2007 (feat. Natasja),Enur
0.178,0.74,0.114,-7.072,0.303,0,-0.4105744411075262,0.04640434493537646,Tunnel Vision,Kodak Black
0.106,0.448,0.668,-3.686,0.0627,2,-3.7953517716819065,-0.019276576241822854,One Step Closer,Linkin Park
0.0127,0.502,0.162,-6.299,0.0503,0,-1.1882949232560305,0.1626936606395646,Ocean (feat. Jacquees),TK Kravitz
